2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:24 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:24 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:24 EEST | INFO     | 
================================================================================
2025-10-11 11:35:24 EEST | INFO     | 🔍 АНАЛИЗ: ETHUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-11 11:35:24 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:24 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:24 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:24 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:24 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:24 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:25 EEST | INFO     | 
================================================================================
2025-10-11 11:35:25 EEST | INFO     | 🔍 АНАЛИЗ: BCHUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-11 11:35:25 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:25 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:25 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:25 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:25 EEST | INFO     | 
================================================================================
2025-10-11 11:35:25 EEST | INFO     | 🔍 АНАЛИЗ: XRPUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-11 11:35:25 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:25 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:25 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:25 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:26 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:26 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:26 EEST | INFO     | 
================================================================================
2025-10-11 11:35:26 EEST | INFO     | 🔍 АНАЛИЗ: LTCUSDT | Режим: SQUEEZE | Bias: neutral
2025-10-11 11:35:26 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:26 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:26 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:26 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:26 EEST | INFO     | 
================================================================================
2025-10-11 11:35:26 EEST | INFO     | 🔍 АНАЛИЗ: TRXUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-11 11:35:26 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:26 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:26 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:26 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:27 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:27 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:27 EEST | INFO     | 
================================================================================
2025-10-11 11:35:27 EEST | INFO     | 🔍 АНАЛИЗ: ETCUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-11 11:35:27 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:27 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:27 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:27 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:27 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:27 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:28 EEST | INFO     | 
================================================================================
2025-10-11 11:35:28 EEST | INFO     | 🔍 АНАЛИЗ: LINKUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-11 11:35:28 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:28 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:28 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:28 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-11 11:35:28 EEST | INFO     | 
================================================================================
2025-10-11 11:35:28 EEST | INFO     | 🔍 АНАЛИЗ: XLMUSDT | Режим: SQUEEZE | Bias: bearish
2025-10-11 11:35:28 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Donchian Breakout (1h)
2025-10-11 11:35:28 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Donchian Breakout → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Squeeze Breakout (1h)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Squeeze Breakout → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: ORB/IRB (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ ORB/IRB → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (1h)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: ATR Momentum (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ ATR Momentum → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: VWAP Mean Reversion (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ VWAP Mean Reversion → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Range Fade (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Range Fade → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: RSI/Stoch MR (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ RSI/Stoch MR → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-11 11:35:28 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-11 11:35:28 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-11 11:35:29 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-11 11:35:29 EEST | DEBUG    |   🔍 Проверка: CVD Divergence (15m)
2025-10-11 11:35:29 EEST | DEBUG    |   ⚪ CVD Divergence → нет сигнала
2025-10-11 11:35:29 EEST | DEBUG    |   🔍 Проверка: Time-of-Day (15m)
2025-10-11 11:35:29 EEST | DEBUG    |   ⚪ Time-of-Day → нет сигнала
2025-10-11 11:35:29 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-11 11:35:29 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-11 11:35:29 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-11 11:35:29 EEST | INFO     | 📈 Итого: проверено 15, пропущено 1, сигналов 0
2025-10-11 11:35:29 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
